"SeasonId","Metric","Name","Value"
"Season1","RaidPoints","Dong Ju Hong",1
"Season1","RaidPoints","Gurchet Singh",1
"Season1","RaidPoints","Rupesh Tomar",1
"Season1","RaidPoints","Rakesh Singh Kumar",1
"Season1","RaidPoints","Samarjeet Singh",1
"Season1","RaidPoints","Amit Singh Chhillar",1
"Season1","RaidPoints","Prashant Chavan",1
"Season1","RaidPoints","Mohit Chhillar",1
"Season1","RaidPoints","Jaber Hemati Chonehkhan",0
"Season1","RaidPoints","Sunil Kumar",0
"Season1","RaidPoints","Vilam Singh",0
"Season1","RaidPoints","Suresh Pathapalem",0
"Season1","RaidPoints","Farhad Kamal Gharibi",0
"Season1","RaidPoints","Mohammad Ziaur Rahman",0
"Season1","RaidPoints","Sanjay Shrestha",0
"Season1","RaidPoints","Irfan Khan",0
"Season1","RaidPoints","Arbinda Khuntia",0
"Season1","RaidPoints","Seong Ryeol Kim",0
"Season1","RaidPoints","Atif Waheed",0
"Season1","RaidPoints","Kuldeep Singh",0
"Season1","RaidPoints","V. Satyanarayana",0
"Season1","RaidPoints","Gokul Shitole",0
"Season1","RaidPoints","Masayuki Shimokawa",0
"Season1","RaidPoints","Pradeep Kumar",0
"Season1","RaidPoints","Sunil Subhash Lande",0
"Season1","RaidPoints","Kiran A",0
"Season1","RaidPoints","Wei Yang",0
"Season1","RaidPoints","Raju Lal Choudhary",0
"Season1","RaidPoints","Dadaso Balaso Awad",0
"Season1","RaidPoints","Somvir Shekhar",0
"Season1","RaidPoints","Bajirao Hodage",0
"Season1","RaidPoints","Vijendar Singh",0
"Season1","RaidPoints","Sagar Khatale",0
"Season1","RaidPoints","Swapnil Shinde",0
"Season1","RaidPoints","Parveen Kumar",0
"Season1","RaidPoints","Vikas Tomar",0
"Season1","RaidPoints","Ravinder Pahal",0
"Season1","RaidPoints","Jeeva Kumar",0
"Season1","RaidPoints","Nitin More",0
"Season1","RaidPoints","Sachin Shingade",0
"Season1","RaidPoints","Jeeva Gopal",0
"Season1","RaidPoints","D. Suresh Kumar",0
"Season1","RaidPoints","Rajaguru Subramanian",0
"Season1","RaidPoints","Navneet Gautam",0
"Season1","RaidPoints","Rohit Rana",0
"Season1","RaidPoints","Wasim Sajjad",0
"Season1","RaidPoints","Vishal Mane",0
"Season2","RaidPoints","Kashiling Adake",114
"Season2","RaidPoints","Rahul Chaudhari",98
"Season2","RaidPoints","Ajay Thakur",79
"Season2","RaidPoints","Anup Kumar",74
"Season2","RaidPoints","Rajesh Narwal",69
"Season2","RaidPoints","Manjeet Chhillar",67
"Season2","RaidPoints","Wazir Singh",65
"Season2","RaidPoints","Jasvir Singh",64
"Season2","RaidPoints","Sukesh Hegde",62
"Season2","RaidPoints","Rohit Kumar Choudary",61
"Season2","RaidPoints","Deepak Niwas Hooda",60
"Season2","RaidPoints","Deepak Narwal",57
"Season2","RaidPoints","Mahendra Ganesh Rajput",55
"Season2","RaidPoints","Prashant Kumar Rai",54
"Season2","RaidPoints","Sonu Narwal",51
"Season2","RaidPoints","Jang Kun Lee",48
"Season2","RaidPoints","Shabeer Bappu",46
"Season2","RaidPoints","Sandeep Narwal",46
"Season2","RaidPoints","Ravi Dalal",44
"Season2","RaidPoints","Rishank Devadiga",44
"Season2","RaidPoints","Gurvinder Singh",44
"Season2","RaidPoints","Pravin Niwale",41
"Season2","RaidPoints","Sunil Jaipal",34
"Season2","RaidPoints","Rajesh Mondal",33
"Season2","RaidPoints","Meraj Sheykh",29
"Season2","RaidPoints","Kuldeep Singh",28
"Season2","RaidPoints","Pradeep Kumar",24
"Season2","RaidPoints","Bhupender Singh",22
"Season2","RaidPoints","Rakesh Narwal",21
"Season2","RaidPoints","Dinesh Kumar",19
"Season2","RaidPoints","Dharmaraj Cheralathan",19
"Season2","RaidPoints","Pawan Kumar",16
"Season2","RaidPoints","Tushar Patil",15
"Season2","RaidPoints","Sanjay Kumar",15
"Season2","RaidPoints","Mahipal Narwal",15
"Season2","RaidPoints","Rakesh Kumar",14
"Season2","RaidPoints","Selvamani K",14
"Season2","RaidPoints","Jitesh Joshi",13
"Season2","RaidPoints","Ran Singh",13
"Season2","RaidPoints","Yogesh Hooda",12
"Season2","RaidPoints","Rohit Baliyan",12
"Season2","RaidPoints","Amit Rathi",12
"Season2","RaidPoints","Ashish Chhokar",12
"Season2","RaidPoints","Kedar Lal",12
"Season2","RaidPoints","Sachin V.",11
"Season2","RaidPoints","Tae Deok Eom",11
"Season2","RaidPoints","Sandeep",11
"Season2","RaidPoints","Isac Antony",10
"Season2","RaidPoints","Shrikant Tewthia",10
"Season2","RaidPoints","Pardeep Narwal",9
"Season2","RaidPoints","Ravi V.",8
"Season2","RaidPoints","Vineet Sharma",8
"Season2","RaidPoints","Deepak Kumar Dahiya",6
"Season2","RaidPoints","Kalimuthu Balamahendran",6
"Season2","RaidPoints","Amit Kumar Tomar",6
"Season2","RaidPoints","Surender Singh",5
"Season2","RaidPoints","K. Prapanjan",5
"Season2","RaidPoints","Vijay Malik",5
"Season2","RaidPoints","Dadaso Balaso Awad",5
"Season2","RaidPoints","Amit Hooda",5
"Season2","RaidPoints","Rupesh Tomar",4
"Season2","RaidPoints","Ravinder Pahal",4
"Season2","RaidPoints","Mahesh Goud",3
"Season2","RaidPoints","Gangadhari Mallesh",3
"Season2","RaidPoints","Nilesh Shinde",3
"Season2","RaidPoints","Surender Nada",3
"Season2","RaidPoints","Manoj Kumar",3
"Season2","RaidPoints","Hyunil Park",2
"Season2","RaidPoints","Sandeep Tomar",2
"Season2","RaidPoints","Ashish Kumar",2
"Season2","RaidPoints","Sunil Kumar",2
"Season2","RaidPoints","Preetam Chhillar",2
"Season2","RaidPoints","Suresu Kumar",1
"Season2","RaidPoints","Kazuhiro Takano",1
"Season2","RaidPoints","Balbir Singh",1
"Season2","RaidPoints","Inderpal Bishnoi",1
"Season2","RaidPoints","Sinotharan Kanesharajah",1
"Season2","RaidPoints","Ravit Kumar",1
"Season2","RaidPoints","Simon Kibura",1
"Season2","RaidPoints","Mohammad Maghsoudlou",1
"Season2","RaidPoints","Fazel Atrachali",1
"Season2","RaidPoints","Parveen M. Jangra",1
"Season2","RaidPoints","Vijender Singh",1
"Season2","RaidPoints","Deepak Dhull",1
"Season2","RaidPoints","Rohit Rana",1
"Season2","RaidPoints","Rajaguru Subramanian",1
"Season2","RaidPoints","Jeeva Kumar",1
"Season2","RaidPoints","Somvir Shekhar",1
"Season2","RaidPoints","Gokul Shitole",0
"Season2","RaidPoints","Vikas Tomar",0
"Season2","RaidPoints","Adinath Gavali",0
"Season2","RaidPoints","C. Karnan",0
"Season2","RaidPoints","Sandeep Malik",0
"Season2","RaidPoints","Abhinandan Kumar",0
"Season2","RaidPoints","Michal Spiczko",0
"Season2","RaidPoints","Vir Singh Yadav",0
"Season2","RaidPoints","Amit Kumar",0
"Season2","RaidPoints","Onkar Jadhav",0
"Season2","RaidPoints","Gopalappa Thimarayappa",0
"Season2","RaidPoints","Muhammad Tariq",0
"Season2","RaidPoints","Manoj Kumar Gora",0
"Season2","RaidPoints","Parmod Narwal",0
"Season2","RaidPoints","Chandran Ranjit",0
"Season2","RaidPoints","Jeeva Gopal",0
"Season2","RaidPoints","Wasim Sajjad",0
"Season2","RaidPoints","Gurpreet Singh",0
"Season2","RaidPoints","Anil Singh",0
"Season2","RaidPoints","Anoop E.V.",0
"Season2","RaidPoints","Arvind Baliyan",0
"Season2","RaidPoints","Jasmer Singh",0
"Season2","RaidPoints","Vinod Atyalkar",0
"Season2","RaidPoints","Vinoth Kumar",0
"Season2","RaidPoints","Rajeev Kumar",0
"Season2","RaidPoints","Jishnu",0
"Season2","RaidPoints","Nitin More",0
"Season2","RaidPoints","Jasmer Singh Gulia",0
"Season2","RaidPoints","Masayuki Shimokawa",0
"Season2","RaidPoints","Avnish Kumar",0
"Season2","RaidPoints","Sagar Khatale",0
"Season2","RaidPoints","Sachin Shingade",0
"Season2","RaidPoints","Aman Kumar",0
"Season2","RaidPoints","Seong Ryeol Kim",0
"Season2","RaidPoints","Deepak Kumar",0
"Season2","RaidPoints","Hadi Oshtorak",0
"Season2","RaidPoints","Harvinder Singh",0
"Season2","RaidPoints","Dong Ju Hong",0
"Season2","RaidPoints","Samarjeet Singh",0
"Season2","RaidPoints","Amit Singh Chhillar",0
"Season2","RaidPoints","T. Prasad",0
"Season2","RaidPoints","Manoj Dhull",0
"Season2","RaidPoints","Bajirao Hodage",0
"Season2","RaidPoints","Vijin Thangadurai",0
"Season2","RaidPoints","Navneet Gautam",0
"Season2","RaidPoints","D. Gopu",0
"Season2","RaidPoints","Shyam Kumar Sah",0
"Season2","RaidPoints","Varinder Singh",0
"Season2","RaidPoints","C. Arun",0
"Season2","RaidPoints","Vikas Kale",0
"Season2","RaidPoints","Sachin Khambe",0
"Season2","RaidPoints","Prashant Chavan",0
"Season2","RaidPoints","G.S. Manikandan",0
"Season2","RaidPoints","Girish Maruti Ernak",0
"Season2","RaidPoints","Rakesh Singh Kumar",0
"Season2","RaidPoints","Ravi Kumar",0
"Season2","RaidPoints","Joginder Narwal",0
"Season2","RaidPoints","Vishal Mane",0
"Season2","RaidPoints","Mohit Chhillar",0
"Season2","RaidPoints","D. Suresh Kumar",0
"Season3","RaidPoints","Pardeep Narwal",116
"Season3","RaidPoints","Rishank Devadiga",106
"Season3","RaidPoints","Rohit Kumar",102
"Season3","RaidPoints","Rahul Chaudhari",87
"Season3","RaidPoints","Jang Kun Lee",79
"Season3","RaidPoints","Nitin Tomar",77
"Season3","RaidPoints","Anup Kumar",76
"Season3","RaidPoints","Kashiling Adake",75
"Season3","RaidPoints","Deepak Niwas Hooda",69
"Season3","RaidPoints","Surjeet Singh",68
"Season3","RaidPoints","Sukesh Hegde",61
"Season3","RaidPoints","Rajesh Narwal",59
"Season3","RaidPoints","Sonu Narwal",55
"Season3","RaidPoints","Rohit Baliyan",54
"Season3","RaidPoints","Ajay Thakur",52
"Season3","RaidPoints","Pawan Sehrawat",45
"Season3","RaidPoints","Manjeet Chhillar",45
"Season3","RaidPoints","Surender Singh",44
"Season3","RaidPoints","Surjeet Narwal",40
"Season3","RaidPoints","Selvamani K",38
"Season3","RaidPoints","Deepak Kumar Dahiya",37
"Season3","RaidPoints","Mahesh Goud",33
"Season3","RaidPoints","Rakesh Kumar",33
"Season3","RaidPoints","Deepak Narwal",31
"Season3","RaidPoints","Amit Rathi",30
"Season3","RaidPoints","Rajesh Mondal",27
"Season3","RaidPoints","Meraj Sheykh",27
"Season3","RaidPoints","Jasvir Singh",25
"Season3","RaidPoints","Manpreet Singh",24
"Season3","RaidPoints","Tushar Patil",22
"Season3","RaidPoints","Shrikant Tewthia",20
"Season3","RaidPoints","Ran Singh",20
"Season3","RaidPoints","Mahendra Ganesh Rajput",19
"Season3","RaidPoints","Vinoth Kumar",16
"Season3","RaidPoints","Rohit Kumar Choudary",16
"Season3","RaidPoints","Anil Shriram Nimbolkar",15
"Season3","RaidPoints","Umesh Mhatre",14
"Season3","RaidPoints","Mohammad Maghsoudlou",13
"Season3","RaidPoints","Shabeer Bappu",13
"Season3","RaidPoints","Prashant Kumar Rai",12
"Season3","RaidPoints","Bhupender Singh",11
"Season3","RaidPoints","Shrikant Jadhav",10
"Season3","RaidPoints","Nilesh Salunke",10
"Season3","RaidPoints","Sandeep Narwal",9
"Season3","RaidPoints","Vineet Sharma",8
"Season3","RaidPoints","Anil Kashinath Patil",8
"Season3","RaidPoints","Ravinder Pahal",8
"Season3","RaidPoints","Shyam Kumar Sah",7
"Season3","RaidPoints","Kuldeep Singh",7
"Season3","RaidPoints","Ashish Kumar",7
"Season3","RaidPoints","Virender Wazir Singh",6
"Season3","RaidPoints","Pawan Kumar",6
"Season3","RaidPoints","Yogesh Hooda",6
"Season3","RaidPoints","Dharmaraj Cheralathan",6
"Season3","RaidPoints","Deepak Kumar Rathee",6
"Season3","RaidPoints","Mahipal Narwal",5
"Season3","RaidPoints","Gnanasekaran M",5
"Season3","RaidPoints","Preetam Chhillar",5
"Season3","RaidPoints","Sunil Jaipal",4
"Season3","RaidPoints","Gurvinder Singh",4
"Season3","RaidPoints","Seong Ryeol Kim",3
"Season3","RaidPoints","Jay Bahadur Bohara",2
"Season3","RaidPoints","Simon Kibura",2
"Season3","RaidPoints","Suresu Kumar",2
"Season3","RaidPoints","Vinoth Paulyas",2
"Season3","RaidPoints","K. Prapanjan",2
"Season3","RaidPoints","Samarjeet Singh",2
"Season3","RaidPoints","Anil Kumar",2
"Season3","RaidPoints","Nilesh Shinde",2
"Season3","RaidPoints","Parvesh Attri",1
"Season3","RaidPoints","Isac Antony",1
"Season3","RaidPoints","Nirbhay Narwal",1
"Season3","RaidPoints","Pravin Niwale",1
"Season3","RaidPoints","Navneet Gautam",1
"Season3","RaidPoints","Tae Deok Eom",1
"Season3","RaidPoints","Surender Nada",1
"Season3","RaidPoints","Gangadhari Mallesh",1
"Season3","RaidPoints","Fazel Atrachali",1
"Season3","RaidPoints","C. Arun",1
"Season3","RaidPoints","Girish Maruti Ernak",1
"Season3","RaidPoints","Surjeet",1
"Season3","RaidPoints","Rohit Rana",1
"Season3","RaidPoints","Somvir",1
"Season3","RaidPoints","Sunil Kumar",1
"Season3","RaidPoints","Anoop E.V.",0
"Season3","RaidPoints","Deepak Dhull",0
"Season3","RaidPoints","Vijender Singh",0
"Season3","RaidPoints","Manoj Dhull",0
"Season3","RaidPoints","Hardeep Duhan",0
"Season3","RaidPoints","Hadi Tajik",0
"Season3","RaidPoints","Ravinandan G.M.",0
"Season3","RaidPoints","Navjot Singh",0
"Season3","RaidPoints","Ram Kumar Sah",0
"Season3","RaidPoints","Pradeep Kumar",0
"Season3","RaidPoints","Wei Yang",0
"Season3","RaidPoints","Kuldeep Singh",0
"Season3","RaidPoints","Raju Lal Choudhary",0
"Season3","RaidPoints","David Mosambayi",0
"Season3","RaidPoints","Kedar Lal",0
"Season3","RaidPoints","Felix Odhiambo Opana",0
"Season3","RaidPoints","Lo Chia Wei",0
"Season3","RaidPoints","Masayuki Shimokawa",0
"Season3","RaidPoints","Krushna Madane",0
"Season3","RaidPoints","Wazir Singh",0
"Season3","RaidPoints","Rakesh Narwal",0
"Season3","RaidPoints","Satish Kumar",0
"Season3","RaidPoints","Sushil Vijay Bhosle",0
"Season3","RaidPoints","Sachin Shingade",0
"Season3","RaidPoints","D. Gopu",0
"Season3","RaidPoints","Satish Kumar",0
"Season3","RaidPoints","Darshan",0
"Season3","RaidPoints","Sandeep",0
"Season3","RaidPoints","Somvir Shekhar",0
"Season3","RaidPoints","Deepak Kumar",0
"Season3","RaidPoints","Kalimuthu Balamahendran",0
"Season3","RaidPoints","T. Prasad",0
"Season3","RaidPoints","Abolfazel Maghsodlo",0
"Season3","RaidPoints","Narendar Kumar",0
"Season3","RaidPoints","Rohit Kumar Prajapat",0
"Season3","RaidPoints","Vijin Thangadurai",0
"Season3","RaidPoints","Sanju",0
"Season3","RaidPoints","Parmod Narwal",0
"Season3","RaidPoints","Amit Hooda",0
"Season3","RaidPoints","Amit Singh Chhillar",0
"Season3","RaidPoints","Prashant Chavan",0
"Season3","RaidPoints","G.S. Manikandan",0
"Season3","RaidPoints","Jagdeesha K.K.",0
"Season3","RaidPoints","Rajaguru Subramanian",0
"Season3","RaidPoints","Rakesh Singh Kumar",0
"Season3","RaidPoints","Vikas Kale",0
"Season3","RaidPoints","Vinod",0
"Season3","RaidPoints","Nitin More",0
"Season3","RaidPoints","Hadi Oshtorak",0
"Season3","RaidPoints","Sandeep Dhull",0
"Season3","RaidPoints","Rahul Kumar",0
"Season3","RaidPoints","Manoj Kumar",0
"Season3","RaidPoints","D. Suresh Kumar",0
"Season3","RaidPoints","Ravi Kumar",0
"Season3","RaidPoints","Vishal Mane",0
"Season3","RaidPoints","Mohit Chhillar",0
"Season3","RaidPoints","Jeeva Kumar",0
"Season3","RaidPoints","Bajirao Hodage",0
"Season3","RaidPoints","Jasmer Singh Gulia",0
"Season4","RaidPoints","Rahul Chaudhari",146
"Season4","RaidPoints","Pardeep Narwal",131
"Season4","RaidPoints","Deepak Niwas Hooda",126
"Season4","RaidPoints","Rohit Kumar",93
"Season4","RaidPoints","Jasvir Singh",82
"Season4","RaidPoints","Kashiling Adake",78
"Season4","RaidPoints","Anup Kumar",72
"Season4","RaidPoints","Rishank Devadiga",70
"Season4","RaidPoints","Rajesh Narwal",66
"Season4","RaidPoints","Meraj Sheykh",63
"Season4","RaidPoints","Ajay Thakur",63
"Season4","RaidPoints","Jang Kun Lee",61
"Season4","RaidPoints","Ajay Kumar",61
"Season4","RaidPoints","Nilesh Salunke",61
"Season4","RaidPoints","Monu Goyat",59
"Season4","RaidPoints","Rajesh Mondal",57
"Season4","RaidPoints","Nitin Madane",51
"Season4","RaidPoints","Selvamani K",45
"Season4","RaidPoints","Rakesh Kumar",44
"Season4","RaidPoints","Surjeet Singh",33
"Season4","RaidPoints","Nitin Tomar",33
"Season4","RaidPoints","Sonu Narwal",32
"Season4","RaidPoints","Abolfazel Maghsodlo",25
"Season4","RaidPoints","Manjeet Chhillar",24
"Season4","RaidPoints","Shabeer Bappu",24
"Season4","RaidPoints","Sandeep Narwal",24
"Season4","RaidPoints","Suresu Kumar",20
"Season4","RaidPoints","Prashant Kumar Rai",19
"Season4","RaidPoints","Vinod Kumar",19
"Season4","RaidPoints","Pawan Kumar",17
"Season4","RaidPoints","Yogesh Hooda",14
"Season4","RaidPoints","Tushar Patil",14
"Season4","RaidPoints","Pawan Sehrawat",14
"Season4","RaidPoints","Ashish Kumar",14
"Season4","RaidPoints","Ravi Dalal",13
"Season4","RaidPoints","Deepak Narwal",13
"Season4","RaidPoints","Mahipal Narwal",13
"Season4","RaidPoints","Deepak Kumar Dahiya",12
"Season4","RaidPoints","K. Prapanjan",12
"Season4","RaidPoints","Surender Singh",9
"Season4","RaidPoints","Vinoth Kumar",8
"Season4","RaidPoints","Athul M S",8
"Season4","RaidPoints","Parmod Narwal",8
"Season4","RaidPoints","Kuldeep Singh",8
"Season4","RaidPoints","Shrikant Jadhav",7
"Season4","RaidPoints","Sumit Singh",7
"Season4","RaidPoints","Surjeet Narwal",7
"Season4","RaidPoints","Sukesh Hegde",7
"Season4","RaidPoints","Vikash Kumar",6
"Season4","RaidPoints","Mahesh Goud",5
"Season4","RaidPoints","Ran Singh",5
"Season4","RaidPoints","Umesh Mhatre",4
"Season4","RaidPoints","Amit Rathi",4
"Season4","RaidPoints","Gurvinder Singh",4
"Season4","RaidPoints","Surender Nada",4
"Season4","RaidPoints","Joginder Narwal",4
"Season4","RaidPoints","Vikash Khandola",3
"Season4","RaidPoints","Mohit Chhillar",3
"Season4","RaidPoints","Ravindra Ramesh Kumavat",2
"Season4","RaidPoints","Amit Nagar",2
"Season4","RaidPoints","Nilesh Shinde",2
"Season4","RaidPoints","Dharmaraj Cheralathan",2
"Season4","RaidPoints","Amit Hooda",2
"Season4","RaidPoints","Sunil Kumar",1
"Season4","RaidPoints","Nitin Kumar",1
"Season4","RaidPoints","Parveen Narwal",1
"Season4","RaidPoints","Vishal Bharadwaj",1
"Season4","RaidPoints","Sunny",1
"Season4","RaidPoints","Hadi Oshtorak",1
"Season4","RaidPoints","Anil Kumar",1
"Season4","RaidPoints","Sunil Kumar",1
"Season4","RaidPoints","Md. Arduzzaman Munshi",0
"Season4","RaidPoints","Ram Kumar Sah",0
"Season4","RaidPoints","Phonchoo Tin",0
"Season4","RaidPoints","Ajay Singh",0
"Season4","RaidPoints","Akshay Jadhav",0
"Season4","RaidPoints","Hadi Tajik",0
"Season4","RaidPoints","Lo Chia Wei",0
"Season4","RaidPoints","Deepak Dhull",0
"Season4","RaidPoints","Sanjay Kumar",0
"Season4","RaidPoints","Vinoth Paulyas",0
"Season4","RaidPoints","Manoj Dhull",0
"Season4","RaidPoints","Somvir",0
"Season4","RaidPoints","Sombir",0
"Season4","RaidPoints","Ravinder Kumar",0
"Season4","RaidPoints","Shashank Wankhede",0
"Season4","RaidPoints","Dalbir",0
"Season4","RaidPoints","Rupesh Tomar",0
"Season4","RaidPoints","Anil Kumar",0
"Season4","RaidPoints","Mohammad Maghsoudlou",0
"Season4","RaidPoints","Shrikant Tewthia",0
"Season4","RaidPoints","Mahendra Ganesh Rajput",0
"Season4","RaidPoints","Bhupender Singh",0
"Season4","RaidPoints","Jeeva Gopal",0
"Season4","RaidPoints","Rohit Rana",0
"Season4","RaidPoints","D. Gopu",0
"Season4","RaidPoints","Ravi Kumar",0
"Season4","RaidPoints","Sanket Chavan",0
"Season4","RaidPoints","Jawahar",0
"Season4","RaidPoints","Parvesh Bhainswal",0
"Season4","RaidPoints","Manoj Kumar",0
"Season4","RaidPoints","Preetam Chhillar",0
"Season4","RaidPoints","Vijin Thangadurai",0
"Season4","RaidPoints","Rahul Kumar",0
"Season4","RaidPoints","Amit Singh Chhillar",0
"Season4","RaidPoints","Prashant Chavan",0
"Season4","RaidPoints","Sagar B. Krishna",0
"Season4","RaidPoints","Sandeep Dhull",0
"Season4","RaidPoints","S Mahalingam",0
"Season4","RaidPoints","Vinod",0
"Season4","RaidPoints","Girish Maruti Ernak",0
"Season4","RaidPoints","Jasmer Singh Gulia",0
"Season4","RaidPoints","Jeeva Kumar",0
"Season4","RaidPoints","D. Suresh Kumar",0
"Season4","RaidPoints","Ravinder Pahal",0
"Season4","RaidPoints","Sachin Shingade",0
"Season4","RaidPoints","Vishal Mane",0
"Season4","RaidPoints","C. Arun",0
"Season4","RaidPoints","Surjeet",0
"Season4","RaidPoints","Bajirao Hodage",0
"Season4","RaidPoints","Fazel Atrachali",0
"Season4","RaidPoints","Somvir Shekhar",0
"Season1","SuccTack","Manjeet Chhillar",51
"Season1","SuccTack","Surender Nada",47
"Season1","SuccTack","Rohit Rana",37
"Season1","SuccTack","Jasmer Singh Gulia",36
"Season1","SuccTack","Dharmaraj Cheralathan",34
"Season1","SuccTack","Mohit Chhillar",30
"Season1","SuccTack","Ravinder Pahal",29
"Season1","SuccTack","Prashant Chavan",28
"Season1","SuccTack","Amit Singh Chhillar",26
"Season1","SuccTack","Nilesh Shinde",25
"Season1","SuccTack","Rajesh Narwal",25
"Season1","SuccTack","Gurpreet Singh",24
"Season1","SuccTack","Wasim Sajjad",24
"Season1","SuccTack","D. Suresh Kumar",24
"Season1","SuccTack","Ran Singh",23
"Season1","SuccTack","Girish Maruti Ernak",22
"Season1","SuccTack","Sandeep Narwal",21
"Season1","SuccTack","Parmod Narwal",20
"Season1","SuccTack","D. Gopu",20
"Season1","SuccTack","Sachin Khambe",20
"Season1","SuccTack","Sachin Shingade",19
"Season1","SuccTack","Vijendar Singh",19
"Season1","SuccTack","Vishal Mane",19
"Season1","SuccTack","Rajaguru Subramanian",18
"Season1","SuccTack","Manoj Kumar",17
"Season1","SuccTack","Shyam Kumar Sah",17
"Season1","SuccTack","Jeeva Kumar",16
"Season1","SuccTack","Navneet Gautam",16
"Season1","SuccTack","Kalimuthu Balamahendran",14
"Season1","SuccTack","Ram Kumar Sah",14
"Season1","SuccTack","Rishank Devadiga",13
"Season1","SuccTack","Sunil Jaipal",13
"Season1","SuccTack","Nitin More",12
"Season1","SuccTack","Anup Kumar",12
"Season1","SuccTack","Jitesh Joshi",11
"Season1","SuccTack","Rakesh Kumar",11
"Season1","SuccTack","Samarjeet Singh",10
"Season1","SuccTack","Sagar Khatale",10
"Season1","SuccTack","Bajirao Hodage",9
"Season1","SuccTack","Rahul Chaudhari",9
"Season1","SuccTack","Kashiling Adake",8
"Season1","SuccTack","Mahesh Goud",8
"Season1","SuccTack","Swapnil Shinde",8
"Season1","SuccTack","Shrikant Tewthia",8
"Season1","SuccTack","Preetam Chhillar",7
"Season1","SuccTack","Mahipal Narwal",7
"Season1","SuccTack","Jasvir Singh",6
"Season1","SuccTack","Jeeva Gopal",6
"Season1","SuccTack","Maninder Singh",6
"Season1","SuccTack","Wazir Singh",5
"Season1","SuccTack","Surjeet Narwal",5
"Season1","SuccTack","Ajay Thakur",5
"Season1","SuccTack","Seong Ryeol Kim",5
"Season1","SuccTack","Dadaso Balaso Awad",4
"Season1","SuccTack","Kuldeep Singh",4
"Season1","SuccTack","Nitin Madane",4
"Season1","SuccTack","Rajesh Mondal",4
"Season1","SuccTack","Sukesh Hegde",4
"Season1","SuccTack","Vikas Tomar",4
"Season1","SuccTack","Gurchet Singh",3
"Season1","SuccTack","Rakesh Singh Kumar",3
"Season1","SuccTack","Rupesh Tomar",3
"Season1","SuccTack","Gangadhari Mallesh",3
"Season1","SuccTack","Gurvinder Singh",3
"Season1","SuccTack","Deepak Niwas Hooda",2
"Season1","SuccTack","Jang Kun Lee",2
"Season1","SuccTack","Ehsan Zamani Fard",2
"Season1","SuccTack","Simon Kibura",2
"Season1","SuccTack","Sunil Hanumanthappa",2
"Season1","SuccTack","Raju Lal Choudhary",2
"Season1","SuccTack","Punit Kumar Teotia",2
"Season1","SuccTack","Parveen Kumar",2
"Season1","SuccTack","Gokul Shitole",2
"Season1","SuccTack","Deepak Kumar Dahiya",2
"Season1","SuccTack","Sunil Subhash Lande",1
"Season1","SuccTack","Pawan Kumar",1
"Season1","SuccTack","Mangesh Bhagat",1
"Season1","SuccTack","Pravin Niwale",1
"Season1","SuccTack","Shabeer Bappu",1
"Season1","SuccTack","Takamitsu Kono",1
"Season1","SuccTack","Farhad Kamal Gharibi",1
"Season1","SuccTack","Tae Deok Eom",1
"Season1","SuccTack","Sinotharan Kanesharajah",1
"Season1","SuccTack","Atif Waheed",1
"Season1","SuccTack","Wajid Ali",1
"Season1","SuccTack","Arbinda Khuntia",0
"Season1","SuccTack","Balbir Singh",0
"Season1","SuccTack","Chandran Ranjit",0
"Season1","SuccTack","Irfan Khan",0
"Season1","SuccTack","Wei Yang",0
"Season1","SuccTack","Dovlet Boshimov",0
"Season1","SuccTack","Sanjay Shrestha",0
"Season1","SuccTack","Waleed Al Hasani",0
"Season1","SuccTack","Jaber Hemati Chonehkhan",0
"Season1","SuccTack","Masayuki Shimokawa",0
"Season1","SuccTack","Mohammad Ziaur Rahman",0
"Season1","SuccTack","Dong Ju Hong",0
"Season1","SuccTack","Sunil Kumar",0
"Season1","SuccTack","Suresh Pathapalem",0
"Season1","SuccTack","Ravi Dalal",0
"Season1","SuccTack","Mandeep Kumar",0
"Season1","SuccTack","Mahendra Ganesh Rajput",0
"Season1","SuccTack","Prashant Kumar Rai",0
"Season1","SuccTack","Kiran A",0
"Season1","SuccTack","Md. Arduzzaman Munshi",0
"Season1","SuccTack","V. Satyanarayana",0
"Season1","SuccTack","Vilam Singh",0
"Season1","SuccTack","Somvir Shekhar",0
"Season1","SuccTack","Pradeep Kumar",0
"Season1","SuccTack","Suresu Kumar",0
"Season2","SuccTack","Sandeep",55
"Season2","SuccTack","Ravinder Pahal",53
"Season2","SuccTack","Dharmaraj Cheralathan",41
"Season2","SuccTack","Manjeet Chhillar",39
"Season2","SuccTack","Mohit Chhillar",39
"Season2","SuccTack","Surender Nada",39
"Season2","SuccTack","Sandeep Narwal",34
"Season2","SuccTack","Ravi Kumar",33
"Season2","SuccTack","Somvir Shekhar",32
"Season2","SuccTack","Deepak Niwas Hooda",32
"Season2","SuccTack","Jeeva Kumar",31
"Season2","SuccTack","Kuldeep Singh",30
"Season2","SuccTack","Joginder Narwal",30
"Season2","SuccTack","Ran Singh",27
"Season2","SuccTack","Girish Maruti Ernak",26
"Season2","SuccTack","D. Suresh Kumar",26
"Season2","SuccTack","Vishal Mane",26
"Season2","SuccTack","Nilesh Shinde",21
"Season2","SuccTack","Sachin Khambe",20
"Season2","SuccTack","Amit Hooda",20
"Season2","SuccTack","Sunil Kumar",19
"Season2","SuccTack","Rakesh Singh Kumar",17
